investor_uuid,annualised_investments,experience,weighted_success_rate,diversity_bucket,success_bucket
bfef9258-c18e-d0b7-dbba-d7881625d8ca,0.1111111111111111,0.3636363636363636,0.9375,Diverse,L1
0478f389-2b36-9321-79ad-f1dae8ee21cd,0.1111111111111111,0.6363636363636364,0.875,Universalist,L1
e97825f1-02a6-c02a-0d78-45a5698aa355,0.1111111111111111,0.8181818181818182,0.625,Universalist,L2
f3f42664-987a-14c4-66ee-f8045c8c6c14,0.2222222222222222,0.8181818181818182,0.46875,Diverse,L3
3d21a9cc-e19c-445d-b977-54cc88d2897e,0.2222222222222222,0.9090909090909092,0.4375,Universalist,L3
4576615a-b217-4e70-8c5a-2d766b6c7bdf,0.6666666666666666,1.0,0.3541666666666667,Balanced,L4
185e18e9-5824-ef0f-cba0-664a00926ccd,0.5555555555555556,0.8181818181818182,0.325,Focused,L4
e2c6cc8e-9880-ce20-9ba4-95b593afb930,0.2222222222222222,1.0,0.3125,Specialized,L4
8882f54b-0f22-0bdc-3f04-22d688445c55,0.1111111111111111,0.3636363636363636,0.3125,Universalist,L4
5a2f99d6-2d35-b2fc-e37d-008ddd6bfb9b,0.1111111111111111,0.3636363636363636,0.3125,Diverse,L4
56ce1add-17a4-31a2-4a79-be837593018b,0.1111111111111111,0.3636363636363636,0.3125,Diverse,L4
773c4c7c-b956-6f58-226b-875f09f093cd,0.3333333333333333,0.6363636363636364,0.3124999999999999,Universalist,L4
d39e9494-f5a4-3c4b-4f68-0d962a44931a,0.3333333333333333,0.5454545454545454,0.3124999999999999,Balanced,L4
0f1ae2eb-e0b6-b918-6c4a-b6f494453ddd,0.8888888888888888,0.9090909090909092,0.2578125,Specialized,L4
474c54f4-5201-2d3c-4a41-85e24396fa78,0.1111111111111111,0.5454545454545454,0.25,Balanced,L4
a275de55-d378-b576-6ae5-cf0d4de4c3ae,0.6666666666666666,1.0,0.1666666666666666,Specialized,L5
aea77ef6-bd32-4a03-9884-6b06c6b23554,0.4444444444444444,1.0,0.15625,Diverse,L5
22698b46-7e2c-a7ad-208e-f7ef5522567b,0.4444444444444444,1.0,0.15625,Balanced,L5
fa3702d1-7892-f7b0-2b56-e2fda660b8d1,0.6666666666666666,0.8181818181818182,0.1562499999999999,Diverse,L5
b4837bf7-544c-3d22-53e3-02b94ecbbe3c,1.2222222222222223,0.8181818181818182,0.1477272727272727,Diverse,L5
19850640-defb-42a5-9be4-5f7164e96e35,0.3333333333333333,0.5454545454545454,0.125,Focused,L5
10738a6a-b81a-48a8-bf6a-ef53df2a4a9c,0.2222222222222222,0.8181818181818182,0.125,Balanced,L5
9d110160-1d15-954c-8f30-400512c096a9,0.2222222222222222,0.7272727272727273,0.125,Universalist,L5
8444e6c4-ef22-49c2-a3d0-fbc7caf8d5f9,0.2222222222222222,0.7272727272727273,0.125,Universalist,L5
c5b597df-c482-40d5-3f18-bd916ad874b5,1.0,0.9090909090909092,0.1041666666666666,Focused,L5
0607f77d-a386-ffb7-b550-f30c754a258f,0.6666666666666666,1.0,0.1041666666666666,Focused,L5
ed3cf4ed-3117-0977-0aeb-adf4a6105e15,2.111111111111111,1.0,0.0953947368421052,Balanced,L5
7719be44-6380-4cf1-87ae-effd341b83e0,0.6666666666666666,0.8181818181818182,0.09375,Specialized,L5
7cded9f2-6c47-442c-a277-926cdccdb6c4,0.5555555555555556,0.3636363636363636,0.0875,Balanced,L5
7f4a7a56-0ded-68bc-4b46-afb603b61c35,1.5555555555555556,0.9090909090909092,0.0848214285714285,Balanced,L5
c099fb25-94c4-cfab-bb8f-27e42a90c770,0.3333333333333333,0.8181818181818182,0.0833333333333333,Specialized,L5
8cbd9845-c791-b45e-047e-c6385a72dc05,0.8888888888888888,1.0,0.078125,Specialized,L5
9a7cd7cb-dd21-bba2-c053-16dfa7daf4ee,0.2222222222222222,0.2727272727272727,0.0625,Balanced,L5
61a72cf9-ba2f-43ff-96b4-05d7188ff187,0.1111111111111111,0.3636363636363636,0.0625,Universalist,L5
